date,drawdown
2017-05-31,-0.006652015555137608
2017-06-01,-0.0012502778036691626
2017-06-02,0.0
2017-06-05,-0.0003264064777906979
2017-06-06,0.0
2017-06-07,0.0
2017-06-08,0.0
2017-06-09,-0.002567878383116069
2017-06-12,-0.005710883052895304
2017-06-13,-0.00035482191565447017
2017-06-14,-0.00022957545782263515
2017-06-15,-0.001276731049948644
2017-06-16,0.0
2017-06-19,0.0
2017-06-20,-0.003769895707574612
2017-06-21,-0.006635796111155612
2017-06-22,-0.007005595632233915
2017-06-23,-0.006121053642384932
2017-06-26,-0.007207707086059806
2017-06-27,-0.014091781028012786
2017-06-28,-0.007922635780506594
2017-06-29,-0.01532118193876296
2017-06-30,-0.013980842066484856
2017-07-03,-0.012005717267552566
2017-07-05,-0.00984194510039135
2017-07-06,-0.015485402585823019
2017-07-07,-0.012063254020048955
2017-07-10,-0.010453947643652511
2017-07-11,-0.01034142823778802
2017-07-12,-0.004184890750019718
2017-07-13,-0.00287774026438407
2017-07-14,-8.02395397037805e-05
2017-07-17,0.0
2017-07-18,0.0
2017-07-19,0.0
2017-07-20,-0.0009440888172241942
2017-07-21,-0.0029624355407381615
2017-07-24,-0.0032023575854681443
2017-07-25,0.0
2017-07-26,0.0
2017-07-27,-4.5316991626691104e-05
2017-07-28,0.0
2017-07-31,-0.00039007087700711337
2017-08-01,0.0
2017-08-02,0.0
2017-08-03,-0.0005120173350639757
2017-08-04,0.0
2017-08-07,0.0
2017-08-08,-0.00013588537994877636
2017-08-09,0.0
2017-08-10,-0.009778254521012645
2017-08-11,-0.009373106620773604
2017-08-14,-0.0035338959775244624
2017-08-15,-0.004258619713594796
2017-08-16,-0.0037909414059292407
2017-08-17,-0.014113104221763848
2017-08-18,-0.014384789739755339
2017-08-21,-0.013856160136296784
2017-08-22,-0.006004126363600996
2017-08-23,-0.00907314315773057
2017-08-24,-0.01033070687174945
2017-08-25,-0.009108024589324056
2017-08-28,-0.007633357083776572
2017-08-29,-0.005269928738035101
2017-08-30,-0.0023593518389917615
2017-08-31,0.0
2017-09-01,0.0
2017-09-05,-0.0035915846683876947
2017-09-06,-0.000925977705319595
2017-09-07,0.0
2017-09-08,-0.0037312417731329636
2017-09-11,0.0
2017-09-12,0.0
2017-09-13,0.0
2017-09-14,-0.0003125956073598731
2017-09-15,0.0
2017-09-18,-0.0008027946277245732
2017-09-19,0.0
2017-09-20,-0.0003909042003160326
2017-09-21,-0.003928783519585201
2017-09-22,-0.00517654843865119
2017-09-25,-0.008291128007170223
2017-09-26,-0.007730839417990703
2017-09-27,-0.005755704736742986
2017-09-28,-0.0029291973251182727
2017-09-29,-0.0004254281785736318
2017-10-02,0.0
2017-10-03,0.0
2017-10-04,0.0
2017-10-05,0.0
2017-10-06,0.0
2017-10-09,0.0
2017-10-10,0.0
2017-10-11,0.0
2017-10-12,0.0
2017-10-13,0.0
2017-10-16,0.0
2017-10-17,0.0
2017-10-18,-0.00047179074965095924
2017-10-19,-0.0024470530577507324
2017-10-20,0.0
2017-10-23,-0.0017446966314736663
2017-10-24,0.0
2017-10-25,-0.003196944488809203
2017-10-26,-0.0013629882395901766
2017-10-27,0.0
2017-10-30,-0.0013359198390756612
2017-10-31,-0.0012686865606530862
2017-11-01,0.0
2017-11-02,-0.0016886866398843007
2017-11-03,0.0
2017-11-06,0.0
2017-11-07,0.0
2017-11-08,0.0
2017-11-09,-0.0018826168399376563
2017-11-10,-0.0037835827384592588
2017-11-13,-0.0008250428030324066
2017-11-14,-0.0012833698244905927
2017-11-15,-0.006826521967098905
2017-11-16,-0.002762837125599835
2017-11-17,-0.005677650189179304
2017-11-20,-0.003955039717818862
2017-11-21,0.0
2017-11-22,-0.0003614033498031217
2017-11-24,0.0
2017-11-27,0.0
2017-11-28,0.0
2017-11-29,-0.0023386320916340755
2017-11-30,0.0
2017-12-01,-0.00010821357347627243
2017-12-04,-0.0034462179377636798
2017-12-05,-0.005788292373657576
2017-12-06,-0.004546066811632015
2017-12-07,-0.0029183047642377022
2017-12-08,0.0
2017-12-11,0.0
2017-12-12,0.0
2017-12-13,0.0
2017-12-14,-0.0032800716937522573
2017-12-15,0.0
2017-12-18,0.0
2017-12-19,-0.004082282283854814
2017-12-20,-0.004751308416111003
2017-12-21,0.0
2017-12-22,-0.0006359464158368082
2017-12-26,-0.0007601533886037492
2017-12-27,0.0
2017-12-28,0.0
2017-12-29,-0.00471865721834115
2018-01-02,-0.000172390014320618
2018-01-03,0.0
2018-01-04,0.0
2018-01-05,0.0
2018-01-08,0.0
2018-01-09,0.0
2018-01-10,-0.0011429462674448483
2018-01-11,0.0
2018-01-12,0.0
2018-01-16,-0.0011365037085950154
2018-01-17,0.0
2018-01-18,-0.001283703458623214
2018-01-19,0.0
2018-01-22,0.0
2018-01-23,-0.0005712467815622047
2018-01-24,-0.001536837344543433
2018-01-25,0.0
2018-01-26,0.0
2018-01-29,-0.008790564381747912
2018-01-30,-0.01716233080112507
2018-01-31,-0.015401914482490271
2018-02-01,-0.01568193552240847
2018-02-02,-0.03663198237210758
2018-02-05,-0.07022674328426512
2018-02-06,-0.05383423415679097
2018-02-07,-0.06211653271192618
2018-02-08,-0.09169840913305577
2018-02-09,-0.08062740116421048
2018-02-12,-0.06923575955941871
2018-02-13,-0.06689005435188525
2018-02-14,-0.05739765899543027
2018-02-15,-0.04858016349709006
2018-02-16,-0.048566768652684
2018-02-20,-0.05359102047779922
2018-02-21,-0.059146499090396515
2018-02-22,-0.05442254125673128
2018-02-23,-0.03977102846724214
2018-02-26,-0.03085509405081081
2018-02-27,-0.04108447864720232
2018-02-28,-0.053006854908626194
2018-03-01,-0.06291241335510903
2018-03-02,-0.062267406534926885
2018-03-05,-0.05197882090422765
2018-03-06,-0.05120982618666118
2018-03-07,-0.053253410163195375
2018-03-08,-0.04955640287740411
2018-03-09,-0.036576063944655846
2018-03-12,-0.03878132982267612
2018-03-13,-0.043081293518853495
2018-03-14,-0.04690824675206329
2018-03-15,-0.04362206290748482
2018-03-16,-0.040858784145954834
2018-03-19,-0.05564775668342649
2018-03-20,-0.05349906012086991
2018-03-21,-0.05367453531988816
2018-03-22,-0.07370155304854382
2018-03-23,-0.08897298629937357
2018-03-26,-0.06789635700310608
2018-03-27,-0.08014029219583226
2018-03-28,-0.0845070322389591
2018-03-29,-0.07447331127195538
2018-04-02,-0.08938411403411099
2018-04-03,-0.07909847841406711
2018-04-04,-0.0718801197932042
2018-04-05,-0.0631002104381852
2018-04-06,-0.07930797125280573
2018-04-09,-0.07711105710977535
2018-04-10,-0.06282902292411134
2018-04-11,-0.06706969862870056
2018-04-12,-0.06199867003138271
2018-04-13,-0.06294462558169904
2018-04-16,-0.056477723604996456
2018-04-17,-0.04895685003698642
2018-04-18,-0.047062095387640106
2018-04-19,-0.049733846340479414
2018-04-20,-0.057711910568245525
2018-04-23,-0.059453592240139415
2018-04-24,-0.07243092334302657
2018-04-25,-0.07299664983404057
2018-04-26,-0.05825052269266728
2018-04-27,-0.05639964082016103
2018-04-30,-0.06210686611367941
2018-05-01,-0.06089817819496007
2018-05-02,-0.0627768868998251
2018-05-03,-0.06357141755669869
2018-05-04,-0.055079342743353465
2018-05-07,-0.052158003053205955
2018-05-08,-0.05214814962753767
2018-05-09,-0.04397062498551056
2018-05-10,-0.03495584656257813
2018-05-11,-0.0313379014634571
2018-05-14,-0.03041356498304856
2018-05-15,-0.03888649488208134
2018-05-16,-0.037791213912058835
2018-05-17,-0.039670830100226324
2018-05-18,-0.040215288410162614
2018-05-21,-0.03161498606921445
2018-05-22,-0.03555921561286182
2018-05-23,-0.031041976290560075
2018-05-24,-0.034649163544154225
2018-05-25,-0.03714124154037728
2018-05-29,-0.043887588039687314
2018-05-30,-0.03297208281500581
2018-05-31,-0.03886850037716479
2018-06-01,-0.03284619870628063
2018-06-04,-0.031068245670460008
2018-06-05,-0.030649094923518055
2018-06-06,-0.025204546826132372
2018-06-07,-0.02189936647569689
2018-06-08,-0.019569974364992512
2018-06-11,-0.0184169627811164
2018-06-12,-0.017384304405427715
2018-06-13,-0.020426703308371413
2018-06-14,-0.018310880229295317
2018-06-15,-0.022945962060473855
2018-06-18,-0.02300022188106672
2018-06-19,-0.026742342080195883
2018-06-20,-0.026438371048370716
2018-06-21,-0.03156968130038013
2018-06-22,-0.029950378680175714
2018-06-25,-0.0404400694553783
2018-06-26,-0.03688870237844774
2018-06-27,-0.04032370379093997
2018-06-28,-0.036505931139225525
2018-06-29,-0.037808338477593684
2018-07-02,-0.03450336137881654
2018-07-03,-0.03908898347885402
2018-07-05,-0.032600449210358415
2018-07-06,-0.02789568342158293
2018-07-09,-0.019992800845375275
2018-07-10,-0.015837559408296946
2018-07-11,-0.023516281391841448
2018-07-12,-0.01438698788612989
2018-07-13,-0.012375743006650767
2018-07-16,-0.012695903715093423
2018-07-17,-0.009061376996698465
2018-07-18,-0.008655742565012859
2018-07-19,-0.012643233529337524
2018-07-20,-0.010264794182696777
2018-07-23,-0.009440432946625332
2018-07-24,-0.0007679681731077591
2018-07-25,0.0
2018-07-26,-0.011855435545383321
2018-07-27,-0.014112797791411046
2018-07-30,-0.019729127155820227
2018-07-31,-0.016808798717257954
2018-08-01,-0.01845867851131869
2018-08-02,-0.014151760962168768
2018-08-03,-0.011160779082057192
2018-08-06,-0.006944105783198458
2018-08-07,-0.0037309071463127673
2018-08-08,-0.004728866373356532
2018-08-09,-0.0063850371544077215
2018-08-10,-0.010828349512431366
2018-08-13,-0.015289245491239414
2018-08-14,-0.011746674246441897
2018-08-15,-0.018695518681225477
2018-08-16,-0.011229826420564148
2018-08-17,-0.007517620147186209
2018-08-20,-0.0064394321650059734
2018-08-21,-0.005454295404712365
2018-08-22,-0.004444631145438874
2018-08-23,-0.006220343791021731
2018-08-24,-0.0015923309585405415
2018-08-27,0.0
2018-08-28,-0.0008346749364042739
2018-08-29,0.0
2018-08-30,-0.002255535524097573
2018-08-31,-0.0036577105611523835
2018-09-04,-0.00380802764096681
2018-09-05,-0.004979256724744526
2018-09-06,-0.008463500923499855
2018-09-07,-0.010612900400135555
2018-09-10,-0.011484004292250442
2018-09-11,-0.005337167148187216
2018-09-12,-0.005058485586920183
2018-09-13,-0.0015583487686741718
2018-09-14,-0.002430615668979913
2018-09-17,-0.005741213580417937
2018-09-18,-0.002253463468972686
2018-09-19,0.0
2018-09-20,0.0
2018-09-21,-0.0002650438962560083
2018-09-24,-0.002631591260913075
2018-09-25,-0.004333425250190811
2018-09-26,-0.00809875470991215
2018-09-27,-0.005504007128513487
2018-09-28,-0.007346559667114653
2018-10-01,-0.0034106039852295255
2018-10-02,-0.0012193857920786103
2018-10-03,-0.00107130069043239
2018-10-04,-0.009054845653721794
2018-10-05,-0.01337766990988094
2018-10-08,-0.013707842516358378
2018-10-09,-0.014498330446261634
2018-10-10,-0.03968211850736997
2018-10-11,-0.05358284934309842
2018-10-12,-0.04603553820473551
2018-10-15,-0.04904542105263194
2018-10-16,-0.03244561139434796
2018-10-17,-0.033338791404352516
2018-10-18,-0.04507068057070743
2018-10-19,-0.04172255487428748
2018-10-22,-0.04607401416514155
2018-10-23,-0.05516202365122574
2018-10-24,-0.07621982481249209
2018-10-25,-0.06033702864801995
2018-10-26,-0.07564402502896075
2018-10-29,-0.08253394921241194
2018-10-30,-0.07198533761764692
2018-10-31,-0.0601399981086298
2018-11-01,-0.05371108236230031
2018-11-02,-0.05534379652200185
2018-11-05,-0.052422734113978894
2018-11-06,-0.04814194844729138
2018-11-07,-0.02943215694215498
2018-11-08,-0.0322688578001891
2018-11-09,-0.04058157953712721
2018-11-12,-0.05827599342019488
2018-11-13,-0.061348687972889865
2018-11-14,-0.0672411993567129
2018-11-15,-0.058614578467277745
2018-11-16,-0.056216127959543664
2018-11-19,-0.06937006330631296
2018-11-20,-0.08627369760985192
2018-11-21,-0.08509233134918298
2018-11-23,-0.09287854917514059
2018-11-26,-0.0798079834548585
2018-11-27,-0.07690542998927047
2018-11-28,-0.05806497388385496
2018-11-29,-0.058626831893841685
2018-11-30,-0.0508236027633233
2018-12-03,-0.0396267761493259
2018-12-04,-0.06401933251391388
2018-12-06,-0.06556770151206748
2018-12-07,-0.08128033084913722
2018-12-10,-0.08041622326756283
2018-12-11,-0.07995410941215306
2018-12-12,-0.07601018881481349
2018-12-13,-0.07244882725884333
2018-12-14,-0.08930264604381546
2018-12-17,-0.10766663108200619
2018-12-18,-0.10545763285749021
2018-12-19,-0.12003808547064791
2018-12-20,-0.13058537899632736
2018-12-21,-0.14758157894901533
2018-12-24,-0.16759411841234514
2018-12-26,-0.1321247629040665
2018-12-27,-0.12545290579929247
2018-12-28,-0.12795413216233692
2018-12-31,-0.12165202065435374
2019-01-02,-0.11740124838138616
2019-01-03,-0.13576636956706872
2019-01-04,-0.11322338997918456
2019-01-07,-0.10978732302151009
2019-01-08,-0.10328471270932532
2019-01-09,-0.10056560278909166
2019-01-10,-0.09847424256238432
2019-01-11,-0.09962447430419855
2019-01-14,-0.10270778930318544
2019-01-15,-0.09390885885125357
2019-01-16,-0.08776688696523091
2019-01-17,-0.08383846336386404
2019-01-18,-0.07376439364697987
2019-01-22,-0.0860023182130498
2019-01-23,-0.08424604708527181
2019-01-24,-0.08233983932066577
2019-01-25,-0.0760311394997159
2019-01-28,-0.08576076385311461
2019-01-29,-0.08687585927117979
2019-01-30,-0.07115586366559248
2019-01-31,-0.05969627629019211
2019-02-01,-0.06071301426495984
2019-02-04,-0.054937615633957305
2019-02-05,-0.0510919933097242
2019-02-06,-0.05355266332890555
2019-02-07,-0.059914737713163156
2019-02-08,-0.06109211324890574
2019-02-11,-0.06397546114311958
2019-02-12,-0.05265014247670884
2019-02-13,-0.0505906462366849
2019-02-14,-0.05239461571207536
2019-02-15,-0.04178084239070302
2019-02-19,-0.039546041000358724
2019-02-20,-0.03706150387498611
2019-02-21,-0.041341320267698906
2019-02-22,-0.03672742470360665
2019-02-25,-0.033997443753134765
2019-02-26,-0.03555998487724197
2019-02-27,-0.039982703507983004
2019-02-28,-0.044767533249032654
2019-03-01,-0.03968150269669043
2019-03-04,-0.03949846406960169
2019-03-05,-0.037106833861219504
2019-03-06,-0.04027720779757782
2019-03-07,-0.047027906180618875
2019-03-08,-0.04729839443247406
2019-03-11,-0.03636442044504818
2019-03-12,-0.032686734066262005
2019-03-13,-0.027238939093714942
2019-03-14,-0.0282220732119302
2019-03-15,-0.026051185707111187
2019-03-18,-0.021876675862798727
2019-03-19,-0.021466361130365215
2019-03-20,-0.022874102959019208
2019-03-21,-0.014614102157229929
2019-03-22,-0.028245849203263975
2019-03-25,-0.027374736080747402
2019-03-26,-0.02324627392947444
2019-03-27,-0.026639641145499278
2019-03-28,-0.02428392643933281
2019-03-29,-0.018155691128970586
2019-04-01,-0.010027825097152353
2019-04-02,-0.008333392109683813
2019-04-03,-0.007390247238263071
2019-04-04,-0.003990901953570356
2019-04-05,-1.0746598803199159e-06
2019-04-08,0.0
2019-04-09,-0.00434889531595519
2019-04-10,-0.0035283382064281855
2019-04-11,-0.004780013770473824
2019-04-12,-0.004379948540810472
2019-04-15,-0.004689733047179888
2019-04-16,-0.004161896598535526
2019-04-17,0.0
2019-04-18,0.0
2019-04-22,0.0
2019-04-23,0.0
2019-04-24,-0.005958840340586552
2019-04-25,-0.0018398208167652288
2019-04-26,0.0
2019-04-29,0.0
2019-04-30,0.0
2019-05-01,-0.005901836911547657
2019-05-02,-0.009960608530641984
2019-05-03,-0.0009435041587499532
2019-05-06,-0.0032411942238161667
2019-05-07,-0.015356346641122166
2019-05-08,-0.017477062006986527
2019-05-09,-0.018184660494985582
2019-05-10,-0.014671961629898951
2019-05-13,-0.03274866990444525
2019-05-14,-0.029181668678588835
2019-05-15,-0.023631479383759556
2019-05-16,-0.01809561891894685
2019-05-17,-0.022218361661020196
2019-05-20,-0.025619509067197534
2019-05-21,-0.02099201084317274
2019-05-22,-0.023861085468722544
2019-05-23,-0.031843387072452614
2019-05-24,-0.0294212268472876
2019-05-28,-0.03605657673999765
2019-05-29,-0.042777910781356544
2019-05-30,-0.040717464113525136
2019-05-31,-0.0513101712886852
2019-06-03,-0.05629114152204349
2019-06-04,-0.041227112894768964
2019-06-05,-0.03449683354614932
2019-06-06,-0.027501278616637197
2019-06-07,-0.01769870811839561
2019-06-10,-0.012290109237099302
2019-06-11,-0.010471690261252258
2019-06-12,-0.012803279037888016
2019-06-13,-0.007960282442281488
2019-06-14,-0.005164267612308986
2019-06-17,-0.0017078984017066543
2019-06-18,0.0
2019-06-19,0.0
2019-06-20,0.0
2019-06-21,0.0
2019-06-24,0.0
2019-06-25,-0.0078011757659908615
2019-06-26,-0.008779142728907067
2019-06-27,-0.0067534872426016305
2019-06-28,-0.002715331195587622
2019-07-01,0.0
2019-07-02,0.0
2019-07-03,0.0
2019-07-05,-0.0023153851102516864
2019-07-08,-0.0033184327536620907
2019-07-09,-0.0019278065999259156
2019-07-10,0.0
2019-07-11,0.0
2019-07-12,0.0
2019-07-15,-0.0004579320274883033
2019-07-16,-0.0036470611573239764
2019-07-17,-0.008722187130970664
2019-07-18,-0.0071870143793282175
2019-07-19,-0.012347310434996012
2019-07-22,-0.009484994507239
2019-07-23,-0.005200085984032963
2019-07-24,-0.0049026155827344075
2019-07-25,-0.00890465943995376
2019-07-26,-0.007559192256740625
2019-07-29,-0.005145454923296872
2019-07-30,-0.004828296438801647
2019-07-31,-0.014138093627472523
2019-08-01,-0.022223078367803822
2019-08-02,-0.02777896229405674
2019-08-05,-0.049708888828020846
2019-08-06,-0.03870799368931936
2019-08-07,-0.039351527389667386
2019-08-08,-0.024362039633267076
2019-08-09,-0.02996076698791808
2019-08-12,-0.038130944027251694
2019-08-13,-0.025653904551924858
2019-08-14,-0.048886498699705336
2019-08-15,-0.045996146406316774
2019-08-16,-0.03728984388281591
2019-08-19,-0.029696565668275762
2019-08-20,-0.033606838957059786
2019-08-21,-0.028188583328339283
2019-08-22,-0.030995323172007858
2019-08-23,-0.05016498830446351
2019-08-26,-0.042658822203223944
2019-08-27,-0.04418194819561706
2019-08-28,-0.03872154699491635
2019-08-29,-0.027855488706361013
2019-08-30,-0.026708334495282874
2019-09-03,-0.03113789054828276
2019-09-04,-0.02334834041390427
2019-09-05,-0.014739648055137668
2019-09-06,-0.01474565478636966
2019-09-09,-0.011186166945374658
2019-09-10,-0.00902373754095487
2019-09-11,-0.0021973886339082204
2019-09-12,-0.002510351088416139
2019-09-13,-0.0027461362843470287
2019-09-16,-0.004795377266196939
2019-09-17,-0.0034215571753895948
2019-09-18,-0.0012044233024653239
2019-09-19,-0.0015044135441348778
2019-09-20,-0.0030057865700727437
2019-09-23,-0.003970806622840538
2019-09-24,-0.012493284047183535
2019-09-25,-0.00969165971652242
2019-09-26,-0.01498181158072792
2019-09-27,-0.017097363176303802
2019-09-30,-0.01442158173318313
2019-10-01,-0.024039767589526608
2019-10-02,-0.03685722622014298
2019-10-03,-0.032198695489377975
2019-10-04,-0.02032924356975213
2019-10-07,-0.024642013257316568
2019-10-08,-0.03531664856657463
2019-10-09,-0.029059598970024005
2019-10-10,-0.0241488111959927
2019-10-11,-0.01495065631712144
2019-10-14,-0.01535982601191204
2019-10-15,-0.00604692657093167
