date,actual_return,actual_loss,var95_static,var95_ewma,var95_garch,var95_tgarch,breach_static,breach_ewma,breach_garch,breach_tgarch
2022-04-04,0.0059077973301865,-0.0059077973301865,0.015073,0.01515483685005906,0.013719434702340536,0.01398292965803431,0,0,0,0
2022-04-05,-0.0072352694633271,0.0072352694633271,0.015073,0.014244405298182779,0.013087525533479265,0.013067701914269867,0,0,0,0
2022-04-06,-0.0056212504464961,0.0056212504464961,0.015073,0.014082030300913309,0.01354575399168548,0.013767314663553595,0,0,0,0
2022-04-07,0.0029824288848453,-0.0029824288848453,0.015073,0.014553293888055395,0.013316673052592192,0.013641702279012473,0,0,0,0
2022-04-08,0.0031829257942504,-0.0031829257942504,0.015073,0.013503424840911977,0.012224564471259556,0.0124747469734099,0,0,0,0
2022-04-11,-0.0146355724906513,0.0146355724906513,0.015073,0.013541101163172564,0.011364087089502845,0.01151204861980461,0,1,1,1
2022-04-12,0.0009336079715979,-0.0009336079715979,0.015073,0.015024183138864266,0.0162861063383281,0.017316682675967882,0,0,0,0
2022-04-13,0.007049415011727,-0.007049415011727,0.015073,0.014581431964490377,0.014609817033435,0.015528186440424719,0,0,0,0
2022-04-14,-0.0067297828001671,0.0067297828001671,0.015073,0.014496945984591825,0.0141351129827848,0.01455222146363042,0,0,0,0
2022-04-18,0.0011320094167435,-0.0011320094167435,0.015073,0.014383731826680702,0.014144386287899388,0.014695583633231655,0,0,0,0
2022-04-19,0.0115133059238865,-0.0115133059238865,0.015073,0.013301108394598967,0.012844520471294493,0.013322282654995037,0,0,0,0
2022-04-20,0.0006590124007385,-0.0006590124007385,0.015073,0.013858581798683848,0.014524815329819666,0.01381066831137338,0,0,0,0
2022-04-21,-0.0185854723181679,0.0185854723181679,0.015073,0.013412364877949345,0.013161529897621382,0.012587696699881717,1,1,1,1
2022-04-22,-0.0242635564755529,0.0242635564755529,0.015073,0.015622989183590183,0.019736409379448674,0.02061669206613309,1,1,1,1
2022-04-25,0.0037568749768968,-0.0037568749768968,0.015073,0.01858534149497325,0.027109600691326504,0.02997542177290127,0,0,0,0
2022-04-26,-0.0177328035997817,0.0177328035997817,0.015073,0.01844306909964111,0.023924527007768457,0.026532720133369648,1,0,0,0
2022-04-27,-0.0001610378168399,0.0001610378168399,0.015073,0.01940531137659268,0.025957544089816535,0.02900713415363206,0,0,0,0
2022-04-28,0.0269173264149265,-0.0269173264149265,0.015073,0.020512703424618924,0.022815055063752723,0.025678227742186244,0,0,0,0
2022-04-29,-0.0294382697808254,0.0294382697808254,0.015073,0.02347177585374208,0.02946802106628002,0.02801769339742352,1,1,0,1
2022-05-02,0.0054781636919568,-0.0054781636919568,0.015073,0.025386384226176874,0.03569966335934747,0.0373443628037421,0,0,0,0
2022-05-03,0.0043045311440054,-0.0043045311440054,0.015073,0.02531504492636138,0.0314382583379494,0.03312413687552137,0,0,0,0
2022-05-04,0.0254248626877192,-0.0254248626877192,0.015073,0.02343196015637853,0.027709240793130748,0.029258642196104166,0,0,0,0
2022-05-05,-0.031122677552076,0.031122677552076,0.015073,0.02749532301220639,0.03165444820490984,0.03013912446277848,1,1,0,1
2022-05-06,-0.0011631185405132,0.0011631185405132,0.015073,0.028191847400862894,0.03800003223708368,0.04005829936119131,0,0,0,0
2022-05-09,-0.0241372828283172,0.0241372828283172,0.015073,0.029640550179586427,0.03329041319140347,0.03514029864042209,1,0,0,0
2022-05-10,-0.0011908408620119,0.0011908408620119,0.015073,0.030990080534828764,0.03548576414904059,0.0386669737576419,0,0,0,0
2022-05-11,-0.0095745966398518,0.0095745966398518,0.015073,0.030051446817139095,0.030945055413535,0.03406888433498239,0,0,0,0
2022-05-12,-0.001867363975791,0.001867363975791,0.015073,0.02676924558760379,0.028187067173183398,0.031340357355249725,0,0,0,0
2022-05-13,0.015109742837823,-0.015109742837823,0.015073,0.028612482166265052,0.02463137205102898,0.02750763094702889,0,0,0,0
2022-05-16,0.0034522472692294,-0.0034522472692294,0.015073,0.02716242573575213,0.0245891874944235,0.02592484198867343,0,0,0,0
2022-05-17,0.0143969386880558,-0.0143969386880558,0.015073,0.02638179126427371,0.02158830600817957,0.022889338499962792,0,0,0,0
2022-05-18,-0.0294742614865037,0.0294742614865037,0.015073,0.027854230091482097,0.022064877439959947,0.022103691727772344,1,1,1,1
2022-05-19,-0.0036049427573517,0.0036049427573517,0.015073,0.0310588846846279,0.03168721701551639,0.03471021388010287,0,0,0,0
2022-05-20,0.0006051386702003,-0.0006051386702003,0.015073,0.029633437818796547,0.027964136009525308,0.03089625003495221,0,0,0,0
2022-05-23,0.0166932319255093,-0.0166932319255093,0.015073,0.029354352142364464,0.024532745047183075,0.027330424390448076,0,0,0,0
2022-05-24,-0.0005859771748431,0.0005859771748431,0.015073,0.027459422745996536,0.025222709185851063,0.026307776870459907,0,0,0,0
2022-05-25,0.0063799953833761,-0.0063799953833761,0.015073,0.02931404264227143,0.022178249154515356,0.023321983775772496,0,0,0,0
2022-05-26,0.0135298625648738,-0.0135298625648738,0.015073,0.0259760022146213,0.020050732586346633,0.021012700999445563,0,0,0,0
2022-05-27,0.0164289863358561,-0.0164289863358561,0.015073,0.025926752574264147,0.020610651612664916,0.020501013703383603,0,0,0,0
2022-05-31,-0.0072009138157412,0.0072009138157412,0.015073,0.0276864678237239,0.02230244995256134,0.020974582812535388,0,0,0,0
2022-06-01,-0.0025207723681255,0.0025207723681255,0.015073,0.025520406483028685,0.02069451375824002,0.020034409775972015,0,0,0,0
2022-06-02,0.0130959290258008,-0.0130959290258008,0.015073,0.02488265998473911,0.018544573507881138,0.01815018738767576,0,0,0,0
2022-06-03,-0.0091267176803051,0.0091267176803051,0.015073,0.024196259945685705,0.01931950871012028,0.01819025008114858,0,0,0,0
2022-06-06,0.0021368592045783,-0.0021368592045783,0.015073,0.024448720707924396,0.01907717309380149,0.01879299328677107,0,0,0,0
2022-06-07,0.0089597221565061,-0.0089597221565061,0.015073,0.023723862365152133,0.017008232441372808,0.016901030185734862,0,0,0,0
2022-06-08,-0.0061276152107776,0.0061276152107776,0.015073,0.023359911234182955,0.016623923068714526,0.016180614130909765,0,0,0,0
2022-06-09,-0.0194421458949848,0.0194421458949848,0.015073,0.023224041801303708,0.01595401763066979,0.015937640706491146,1,0,1,1
2022-06-10,-0.0252339361923177,0.0252339361923177,0.015073,0.025598808329646224,0.022004623503234632,0.023512368129702588,1,0,1,1
2022-06-13,-0.0320945028889203,0.0320945028889203,0.015073,0.027674519979641737,0.029726028617731208,0.032144333322659854,1,1,1,0
2022-06-14,-0.0075050326441321,0.0075050326441321,0.015073,0.03073441032158978,0.038762489324731905,0.042376245825326564,0,0,0,0
2022-06-15,0.0120151927335216,-0.0120151927335216,0.015073,0.030696444727723027,0.034402495408085196,0.037954085265293536,0,0,0,0
2022-06-16,-0.0241806398895945,0.0241806398895945,0.015073,0.029795057304551058,0.031517639520846547,0.03424689583739447,1,0,0,0
2022-06-17,-0.0056292086543407,0.0056292086543407,0.015073,0.03105164911293415,0.03500345966597594,0.038355307371797195,0,0,0,0
2022-06-21,0.0173829398992059,-0.0173829398992059,0.015073,0.03136937730031572,0.030959925292674547,0.03417560868397498,0,0,0,0
2022-06-22,-0.0031617117843488,0.0031617117843488,0.015073,0.03048597418214998,0.030636646256750083,0.03212940889171216,0,0,0,0
2022-06-23,0.0045439713508774,-0.0045439713508774,0.015073,0.03071401033528899,0.027008720299756272,0.02853201780252897,0,0,0,0
2022-06-24,0.0218490468298172,-0.0218490468298172,0.015073,0.02986529164687111,0.023822625005480828,0.025289032000605456,0,0,0,0
2022-06-27,-0.0008404734361756,0.0008404734361756,0.015073,0.029805454461236145,0.02775485493427175,0.026556093288569182,0,0,0,0
2022-06-28,-0.0135375953914477,0.0135375953914477,0.015073,0.02929650361906945,0.024364810701191234,0.02357992526424773,0,0,0,0
2022-06-29,0.001498211549969,-0.001498211549969,0.015073,0.029165698238329728,0.024617018022683967,0.024820785391723138,0,0,0,0
2022-06-30,-0.008550169287263,0.008550169287263,0.015073,0.02801831786662686,0.021596267079834263,0.02195400532095058,0,0,0,0
2022-07-01,0.0118222297997684,-0.0118222297997684,0.015073,0.027390014991214233,0.020608964266509298,0.021287925031208438,0,0,0,0
2022-07-05,-0.0021164059080715,0.0021164059080715,0.015073,0.027511535290469513,0.02053736817406533,0.0203449974128336,0,0,0,0
2022-07-06,-0.0003223898898534,0.0003223898898534,0.015073,0.026354792354339483,0.018263122606837524,0.018238206743946002,0,0,0,0
2022-07-07,0.0120062691187175,-0.0120062691187175,0.015073,0.02588079405059914,0.01620519453641114,0.01628616315003368,0,0,0,0
2022-07-08,-0.0027285442162689,0.0027285442162689,0.015073,0.026844951464367203,0.017445719653393952,0.016578180514021157,0,0,0,0
2022-07-11,-0.0077701473935807,0.0077701473935807,0.015073,0.02563615144763271,0.01578074987641048,0.015170485922541107,0,0,0,0
2022-07-12,-0.0070457319272155,0.0070457319272155,0.015073,0.024258972718652485,0.015886012737925365,0.015800754159674985,0,0,0,0
2022-07-13,-0.00169698410524,0.00169698410524,0.015073,0.023749626417772007,0.015690722440718435,0.01594009389906361,0,0,0,0
2022-07-14,-0.0081097514465306,0.0081097514465306,0.015073,0.02304069724685273,0.014210355373318604,0.014516905112563516,0,0,0,0
2022-07-15,0.0167139660895788,-0.0167139660895788,0.015073,0.024477250602892874,0.01488770291057999,0.015499812126460462,0,0,0,0
2022-07-18,-0.0033224086699893,0.0033224086699893,0.015073,0.023724421129285547,0.019160922665495884,0.017655557899996982,0,0,0,0
2022-07-19,0.0222088958448114,-0.0222088958448114,0.015073,0.022766425086628166,0.017324881574102828,0.016195258025323556,0,0,0,0
2022-07-20,0.0051218901437635,-0.0051218901437635,0.015073,0.02546728366982982,0.02392131517290031,0.020533924379823525,0,0,0,0
2022-07-21,0.0060079183955019,-0.0060079183955019,0.015073,0.023921429464208582,0.021035204629352402,0.018421806872695592,0,0,0,0
2022-07-22,-0.0054042042767773,0.0054042042767773,0.015073,0.023673872083811692,0.0190535782771908,0.016834222015842015,0,0,0,0
2022-07-25,0.0034161270091756,-0.0034161270091756,0.015073,0.022811223329595086,0.017672712392848663,0.01614946603758912,0,0,0,0
2022-07-26,-0.0112367065730024,0.0112367065730024,0.015073,0.02301501583268237,0.01596997297656056,0.01473781246441038,0,0,0,0
2022-07-27,0.018562215150413,-0.018562215150413,0.015073,0.02217635158458527,0.017480169696537783,0.01734571025147671,0,0,0,0
2022-07-28,0.009754555859667,-0.009754555859667,0.015073,0.02359414100647792,0.021428433463605377,0.019500930109986995,0,0,0,0
2022-07-29,0.0160338197547755,-0.0160338197547755,0.015073,0.02336769616071333,0.02044310065928146,0.018481118836607708,0,0,0,0
2022-08-01,-0.0013192509468512,0.0013192509468512,0.015073,0.02397495107028296,0.022076224233807763,0.019494381187201794,0,0,0,0
2022-08-02,-0.0105916053091969,0.0105916053091969,0.015073,0.0225698943501913,0.01969918820205062,0.01754635643788234,0,0,0,0
2022-08-03,0.0124092767617988,-0.0124092767617988,0.015073,0.022682693513338285,0.019874836230926087,0.01885773404911868,0,0,0,0
2022-08-04,-0.0023861618130339,0.0023861618130339,0.015073,0.02278287873751643,0.02011563251571247,0.018637101645784263,0,0,0,0
2022-08-05,0.0011541781669584,-0.0011541781669584,0.015073,0.019887280916771638,0.018083920485758777,0.01696513319257591,0,0,0,0
2022-08-08,0.00144666721373,-0.00144666721373,0.015073,0.02009787354885102,0.016045100258972943,0.01522277328694517,0,0,0,0
2022-08-09,0.0013554106116663,-0.0013554106116663,0.015073,0.02080984072889064,0.014435658844588925,0.013802876246339649,0,0,0,0
2022-08-10,0.0153477767916374,-0.0153477767916374,0.015073,0.018150087933187162,0.01301875353984239,0.012569659077611955,0,0,0,0
2022-08-11,0.0003179799148333,-0.0003179799148333,0.015073,0.019844332100202457,0.016940475740049976,0.015172967547880932,0,0,0,0
2022-08-12,0.0111775608977722,-0.0111775608977722,0.015073,0.019240338237534568,0.01523960802780514,0.013795149549641504,0,0,0,0
2022-08-15,0.0002202822669435,-0.0002202822669435,0.015073,0.018818156713501386,0.016179951240474957,0.014461063464417407,0,0,0,0
2022-08-16,0.0037350846430981,-0.0037350846430981,0.015073,0.01776097105034889,0.01468344450906753,0.013138561404910622,0,0,0,0
2022-08-17,-0.0043087422652888,0.0043087422652888,0.015073,0.01825508176791701,0.01340885021776213,0.012231954644320387,0,0,0,0
2022-08-18,0.0025184987359708,-0.0025184987359708,0.015073,0.017338684304616585,0.012941373971088266,0.012188572531760231,0,0,0,0
2022-08-19,-0.0101762405976049,0.0101762405976049,0.015073,0.01684749639786747,0.011956459834484798,0.011367842473178666,0,0,0,0
2022-08-22,-0.0142806484686028,0.0142806484686028,0.015073,0.01740348407714099,0.014201662172458492,0.01447109473484737,0,0,1,0
2022-08-23,-0.0001545793749768,0.0001545793749768,0.015073,0.017995215643666403,0.017825449847391577,0.01891651268755434,0,0,0,0
2022-08-24,0.0012566854008827,-0.0012566854008827,0.015073,0.017658405027611027,0.016021361934939776,0.017054927139880355,0,0,0,0
2022-08-25,0.0121566807254032,-0.0121566807254032,0.015073,0.01611259298014317,0.014445649511920929,0.015414316259056612,0,0,0,0
2022-08-26,-0.0246038256254481,0.0246038256254481,0.015073,0.016932093514032874,0.016017860443738284,0.015844572667177766,1,1,1,1
2022-08-29,-0.0035122071272171,0.0035122071272171,0.015073,0.021330109915873967,0.025220034853917956,0.027270305478326148,0,0,0,0
2022-08-30,-0.0113007707255114,0.0113007707255114,0.015073,0.019691338575941564,0.022596582756525128,0.024585912360454855,0,0,0,0
2022-08-31,-0.0057990663648948,0.0057990663648948,0.015073,0.019251994247901437,0.02234037462683784,0.024539664250812075,0,0,0,0
2022-09-01,0.0028880188730842,-0.0028880188730842,0.015073,0.02053076130048466,0.020573825657933,0.02266334559509987,0,0,0,0
2022-09-02,-0.0069697686592388,0.0069697686592388,0.015073,0.019817349483710944,0.018453252369945907,0.020362058574949188,0,0,0,0
2022-09-06,-0.0049242394956355,0.0049242394956355,0.015073,0.018021281486144774,0.01770633636452234,0.019578975798210017,0,0,0,0
2022-09-07,0.0112092198410705,-0.0112092198410705,0.015073,0.017608060434646657,0.01659385290699573,0.0183656364293839,0,0,0,0
2022-09-08,0.0042494119874692,-0.0042494119874692,0.015073,0.0194498237046597,0.01722385925456503,0.017928763282343795,0,0,0,0
2022-09-09,0.0130907868678202,-0.0130907868678202,0.015073,0.01876584805989804,0.01577800077929964,0.016394112958714267,0,0,0,0
2022-09-12,0.0081498407704145,-0.0081498407704145,0.015073,0.019281384745699397,0.017440871381490915,0.01691298849482384,0,0,0,0
2022-09-13,-0.0364883972881701,0.0364883972881701,0.015073,0.017889907484174527,0.01680541216919275,0.01599217808328728,1,1,1,1
2022-09-14,0.0020287237740659,-0.0020287237740659,0.015073,0.02660263308532266,0.03378752666975225,0.035706181102447034,0,0,0,0
